%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
2760350000000,1412,2760350000000,base_link,0.00975372205248,-0.0111919076899,0.0167296857542,-0.999749883487,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00295191654004,-0.00339530548081,-0.00132676085923,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.164804711938,-0.104648806155,9.80169963837,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760370000000,1413,2760370000000,base_link,0.00973210104846,-0.0111795319923,0.0167473452837,-0.999749925634,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00167485768907,-0.00897786766291,0.000337914971169,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.26329678297,-0.164417117834,9.78694343567,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760390000000,1414,2760390000000,base_link,0.00974577613676,-0.0111659991496,0.0167772273993,-0.999749377724,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000576726975851,-0.00762428529561,-0.00139857293107,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.212872564793,-0.169250354171,9.84154605865,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760410000000,1415,2760410000000,base_link,0.00972579828361,-0.0112018163152,0.0168185313109,-0.999748534788,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00386804621667,-0.00236570322886,-0.0033863435965,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.185307055712,-0.195167779922,9.79407596588,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760430000000,1416,2760430000000,base_link,0.00970584191548,-0.0111979136158,0.0168589922854,-0.999748113319,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0031319251284,-0.00645582564175,-0.00436678389087,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.230263456702,-0.214581370354,9.77350902557,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760450000000,1417,2760450000000,base_link,0.00973266179911,-0.0112496910192,0.0168995375537,-0.999746511739,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00390391470864,-4.56220004708e-05,-0.00332266651094,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.201144859195,-0.214345395565,9.8549861908,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760470000000,1418,2760470000000,base_link,0.00975041401878,-0.0112704676046,0.016901687043,-0.999746132417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000338143436238,-0.00316012324765,0.00260257371701,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.196062237024,-0.142535999417,9.78139209747,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760490000000,1419,2760490000000,base_link,0.00973168172025,-0.011306776456,0.0169327492703,-0.999745331627,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00510259671137,-0.00263217743486,-0.000640602433123,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.311798304319,-0.0841390863061,9.78314495087,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760510000000,1420,2760510000000,base_link,0.00973899098806,-0.0113144754175,0.0169636429103,-0.999744699424,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000189860875253,-0.00619091372937,-0.00238518347032,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.226144045591,-0.163363903761,9.76585102081,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760530000000,1421,2760530000000,base_link,0.00974178239359,-0.0113297636929,0.0169982454729,-0.999743898634,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0013537586201,-0.00563015276566,-0.000878526305314,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.178927332163,-0.19889511168,9.77131271362,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760550000000,1422,2760550000000,base_link,0.00975095921131,-0.0113258078161,0.0170077285138,-0.9997436879,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00170165800955,-0.00699069304392,0.00177426193841,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.151048824191,-0.188002184033,9.81461811066,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
2760570000000,1423,2760570000000,base_link,0.00975255511161,-0.0113476640028,0.0170237443163,-0.999743097844,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00197263318114,-0.00324641866609,0.00211588107049,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.152928471565,-0.0858529657125,9.77908420563,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
